applicant_id,is_credible,credit_score,experience_years,criminal_record
3899,1,159,5,0
3900,1,224,7,0
3901,1,511,8,0
3902,1,730,5,0
3903,1,757,6,0
3904,1,727,2,0
3905,1,761,8,0
3906,1,563,4,0
3907,1,117,2,0
3908,1,394,5,0
3909,1,551,3,0
3910,0,320,1,0
3911,1,155,10,0
3912,1,954,5,0
3913,1,205,10,0
3914,1,705,8,0
3915,1,542,4,0
3916,1,978,8,0
3917,1,182,2,0
3918,1,393,6,0
3919,1,922,2,0
3920,1,599,9,0
3921,1,724,5,0
3922,1,239,3,0
3923,1,543,4,0
3924,1,199,5,0
3925,0,714,9,0
3926,1,850,5,1
3927,1,443,6,0
3928,1,116,2,0
3929,1,694,8,1
3930,1,301,8,0
3931,0,492,5,0
3932,1,761,6,0
3933,1,738,5,0
3934,1,507,6,0
3935,1,896,3,0
3936,1,389,1,0
3937,1,338,10,0
3938,1,780,9,0
3939,1,422,4,1
3940,1,159,1,0
3941,1,603,1,0
3942,1,402,3,0
3943,1,460,1,1
3944,1,957,5,0
3945,1,881,10,0
3946,1,421,2,0
3947,1,335,9,0
3948,1,761,9,0
3949,1,128,8,0
3950,1,202,3,0
3951,1,975,6,1
3952,0,457,2,0
3953,1,750,10,1
3954,0,551,8,0
3955,1,361,2,1
3956,1,817,2,1
3957,1,150,4,0
3958,1,769,6,1
3959,1,331,4,0
3960,1,789,1,0
3961,0,555,1,0
3962,1,103,7,0
3963,1,498,5,0
3964,0,331,6,0
3965,1,1000,5,0
3966,1,803,5,0
3967,1,666,2,0
3968,1,956,2,0
3969,1,901,9,0
3970,1,413,5,0
3971,0,718,9,0
3972,1,855,1,0
3973,1,621,5,1
3974,1,438,10,1
3975,1,360,6,0
3976,1,399,7,0
3977,1,911,4,1
3978,1,439,6,0
3979,1,430,2,0
3980,0,340,3,0
3981,1,380,10,0
3982,0,616,4,0
3983,1,185,1,0
3984,1,208,9,0
3985,1,361,9,1
3986,1,626,1,0
3987,1,735,8,0
3988,1,822,9,0
3989,1,923,9,0
3990,1,236,8,0
3991,1,848,4,0
3992,1,626,5,1
3993,1,499,2,0
3994,1,623,8,0
3995,1,161,4,1
3996,1,171,3,0
3997,1,989,7,0
3998,1,584,6,0
3999,1,265,9,0
4000,0,663,8,0
4001,1,732,8,0
4002,1,555,10,0
4003,1,761,6,0
4004,1,880,9,0
4005,1,935,6,0
4006,1,523,7,0
4007,1,473,8,0
4008,1,388,3,0
4009,1,850,1,0
4010,1,692,1,0
4011,1,958,9,0
4012,1,496,6,0
4013,1,471,8,0
4014,1,305,1,0
4015,1,384,4,0
4016,1,727,2,0
4017,1,656,2,0
4018,1,283,4,1
4019,1,819,10,0
4020,1,939,2,0
4021,1,252,5,0
4022,1,748,9,0
4023,1,172,4,0
4024,1,810,7,0
4025,1,917,8,0
4026,0,727,8,1
4027,1,570,1,0
4028,1,777,1,0
4029,1,199,8,0
4030,1,668,7,0
4031,1,250,2,1
4032,1,482,7,1
4033,1,505,4,0
4034,1,811,5,0
4035,1,517,7,0
4036,1,105,3,0
4037,1,442,6,0
4038,1,177,10,0
4039,1,639,3,0
4040,1,223,3,0
4041,1,303,4,0
4042,1,113,10,0
4043,1,946,2,1
4044,1,966,4,0
4045,1,463,7,0
4046,0,893,8,0
4047,1,616,1,0
4048,1,241,1,1
4049,1,604,5,1
4050,1,402,5,0
4051,1,417,2,0
4052,1,128,5,0
4053,1,863,3,0
4054,1,842,3,0
4055,1,693,1,0
4056,1,325,3,0
4057,1,954,7,0
4058,1,662,8,0
4059,0,301,8,0
4060,0,531,10,0
4061,1,558,8,0
4062,1,657,3,0
4063,1,588,10,0
4064,1,909,4,0
4065,1,466,6,0
4066,1,731,2,0
4067,1,229,8,0
4068,1,485,6,0
4069,1,630,6,0
4070,1,350,1,1
4071,1,612,6,0
4072,1,448,5,0
4073,1,193,9,1
4074,1,370,9,1
4075,1,333,5,0
4076,1,105,3,0
4077,1,417,3,0
4078,1,479,6,0
4079,1,485,1,0
4080,1,284,6,0
4081,1,828,8,0
4082,1,378,10,0
4083,1,349,1,0
4084,1,465,10,0
4085,1,252,9,0
4086,1,101,10,0
4087,0,337,7,0
4088,1,425,3,0
4089,0,957,1,0
4090,1,818,3,1
4091,1,309,1,0
4092,1,719,10,0
4093,1,186,3,1
4094,1,505,8,0
4095,1,495,9,0
4096,1,872,3,0
4097,0,987,10,1
4098,1,292,2,0
4099,1,778,8,0
4100,1,768,4,0
4101,1,198,7,0
4102,1,938,8,1
4103,1,694,3,0
4104,1,148,10,0
4105,1,134,7,0
4106,1,509,8,0
4107,1,583,10,0
4108,1,384,10,0
4109,1,609,2,0
4110,0,149,7,0
4111,1,498,5,0
4112,1,177,10,0
4113,1,563,8,1
4114,1,687,6,0
4115,1,898,5,1
4116,1,715,5,0
4117,0,316,9,0
4118,1,451,3,0
4119,1,270,2,0
4120,1,407,3,1
4121,1,753,5,0
4122,0,810,9,1
4123,1,476,10,0
4124,1,897,8,0
4125,1,356,4,0
4126,1,558,4,0
4127,1,407,9,0
4128,1,477,4,0
4129,1,777,2,0
4130,1,676,10,0
4131,1,223,7,0
4132,1,441,3,0
4133,1,621,3,0
4134,1,248,1,0
4135,1,498,8,0
4136,1,663,7,0
4137,1,839,7,0
4138,1,471,2,0
4139,0,935,6,1
4140,1,911,6,0
4141,1,182,6,0
4142,1,403,7,0
4143,1,789,5,1
4144,1,310,6,0
4145,1,130,4,0
4146,1,133,2,0
4147,0,248,1,1
4148,1,411,8,0
4149,1,398,7,1
4150,1,170,5,0
4151,1,679,8,0
4152,1,716,6,0
4153,1,327,2,0
4154,1,366,4,0
4155,1,565,7,0
4156,1,545,4,0
4157,0,419,5,0
4158,1,447,8,1
4159,1,874,5,0
4160,1,130,5,1
4161,1,668,2,0
4162,1,836,4,0
4163,1,904,5,0
4164,0,873,9,0
4165,1,673,4,0
4166,1,825,2,0
4167,1,954,3,0
4168,1,130,9,0
4169,1,714,3,0
4170,0,371,1,0
4171,1,502,4,0
4172,1,985,8,0
4173,1,620,4,0
4174,1,479,5,0
4175,1,820,6,0
4176,1,417,1,0
4177,1,915,9,0
4178,1,164,9,0
4179,1,917,8,0
4180,1,534,6,0
4181,1,667,1,0
4182,1,415,10,0
4183,1,109,10,0
4184,1,291,7,0
4185,1,228,9,0
4186,1,322,7,0
4187,1,726,2,0
4188,1,610,1,0
4189,1,936,3,0
4190,1,514,2,0
4191,1,475,5,0
4192,1,995,10,1
4193,1,718,9,1
4194,1,120,4,0
4195,1,118,6,0
4196,1,407,7,0
4197,1,827,6,0
4198,1,870,8,0
4199,1,188,4,0
4200,1,548,8,0
4201,1,584,8,0
4202,1,604,8,0
4203,0,350,1,0
4204,1,233,4,1
4205,1,640,3,0
4206,1,187,7,0
4207,0,644,1,0
4208,1,640,7,0
4209,1,306,1,0
4210,1,594,5,0
4211,1,445,1,0
4212,1,385,8,0
4213,1,755,10,0
4214,1,300,2,0
4215,1,212,5,0
4216,1,737,3,1
4217,1,280,1,0
4218,1,655,5,0
4219,0,502,8,0
4220,1,688,10,0
4221,1,107,10,0
4222,1,612,5,0
4223,1,474,7,0
4224,1,615,8,0
4225,1,762,4,0
4226,1,544,3,0
4227,1,884,7,0
4228,1,169,3,0
4229,1,253,7,0
4230,1,136,2,0
4231,1,427,4,0
4232,1,908,6,0
4233,1,342,8,0
4234,1,756,1,0
4235,1,939,10,0
4236,1,267,9,0
4237,1,504,3,0
4238,1,750,9,0
4239,1,963,4,0
4240,1,397,2,0
4241,1,977,2,0
4242,1,395,1,0
4243,1,593,4,0
4244,0,528,10,0
4245,1,730,6,0
4246,1,236,1,0
4247,1,278,4,0
4248,1,922,8,0
4249,1,658,6,0
4250,1,268,3,0
4251,1,519,7,1
4252,0,953,8,0
4253,1,357,9,0
4254,0,389,3,0
4255,1,942,2,0
4256,1,264,5,0
4257,0,720,2,0
4258,1,447,7,0
4259,1,511,8,0
4260,1,361,1,0
4261,1,373,9,1
4262,1,167,9,0
4263,1,902,3,0
4264,1,262,4,0
4265,1,360,5,0
4266,1,691,2,0
4267,1,969,6,0
4268,1,528,5,0
4269,1,936,7,0
4270,1,391,10,0
4271,0,712,5,0
4272,1,265,3,0
4273,1,900,7,1
4274,0,916,8,0
4275,1,242,3,0
4276,1,442,4,0
4277,1,364,2,1
4278,1,392,4,0
4279,1,928,1,0
4280,1,441,8,0
4281,1,708,2,0
4282,1,840,10,0
4283,1,303,10,0
4284,1,852,5,0
4285,1,742,2,0
4286,1,312,9,0
4287,1,479,5,0
4288,1,416,3,0
4289,1,522,9,0
4290,1,493,3,1
4291,1,880,5,0
4292,1,927,7,0
4293,1,650,2,0
4294,1,829,2,0
4295,1,783,6,0
4296,1,629,4,0
4297,1,265,3,0
4298,1,324,7,1
4299,1,640,2,0
4300,1,857,5,0
4301,1,314,3,0
4302,1,483,9,0
4303,1,168,5,0
4304,1,108,6,0
4305,1,577,2,0
4306,1,663,5,0
4307,1,268,1,0
4308,1,637,9,0
4309,1,408,4,1
4310,1,681,1,0
4311,1,412,2,0
4312,1,766,6,0
4313,1,513,7,0
4314,1,213,5,0
4315,1,208,4,0
4316,0,884,5,0
4317,1,343,7,0
4318,1,599,1,0
4319,1,573,3,0
4320,0,968,10,0
4321,1,162,7,0
4322,1,578,10,0
4323,1,547,10,0
4324,1,586,1,0
4325,0,512,1,0
4326,1,345,4,0
4327,1,924,1,0
4328,1,934,3,0
4329,1,315,9,1
4330,1,736,1,0
4331,1,858,5,0
4332,0,457,5,1
4333,1,484,9,0
4334,1,589,4,0
4335,1,283,7,0
4336,1,402,2,0
4337,1,650,3,0
4338,1,211,8,0
4339,1,292,5,0
4340,0,155,8,0
4341,1,772,8,0
4342,1,832,9,0
4343,1,174,10,0
4344,1,455,1,0
4345,1,818,1,0
4346,1,247,8,0
4347,1,251,7,0
4348,1,791,6,0
4349,1,330,2,0
4350,1,560,5,0
4351,1,310,5,0
4352,1,623,5,0
4353,1,840,3,0
4354,1,597,2,0
4355,1,191,1,0
4356,1,408,2,0
4357,1,648,10,0
4358,1,395,7,0
4359,1,110,5,0
4360,1,633,8,0
4361,1,431,9,0
4362,1,161,8,0
4363,1,381,4,0
4364,1,938,1,0
4365,1,323,6,0
4366,1,890,2,0
4367,1,467,2,0
4368,1,386,4,0
4369,1,361,9,0
4370,0,891,5,0
4371,1,929,7,0
4372,0,921,9,0
4373,1,444,9,0
4374,1,181,5,0
4375,1,749,7,0
4376,1,336,7,0
4377,1,873,7,0
4378,1,544,10,1
4379,1,556,7,0
4380,1,222,3,0
4381,1,201,10,0
4382,1,884,8,0
4383,1,602,7,0
4384,1,185,5,0
4385,1,843,6,0
4386,1,548,6,1
4387,1,667,8,1
4388,1,905,3,1
4389,1,877,6,0
4390,1,388,8,0
4391,1,628,10,0
4392,1,124,2,0
4393,1,979,7,0
4394,1,629,10,0
4395,1,912,4,0
4396,1,856,9,0
4397,1,842,5,0
4398,1,672,4,0
4399,1,946,8,0
4400,1,135,4,0
4401,1,304,1,0
4402,1,680,7,0
4403,1,587,10,0
4404,1,684,3,0
4405,1,230,9,0
4406,1,987,2,0
4407,1,800,7,0
4408,1,742,10,0
4409,1,616,9,1
4410,1,704,7,0
4411,1,899,10,0
4412,1,687,6,0
4413,1,858,1,0
4414,1,754,9,0
4415,1,603,1,0
4416,1,635,2,0
4417,1,239,1,0
4418,1,778,5,1
4419,1,304,4,0
4420,1,192,9,0
4421,1,901,5,0
4422,1,109,1,0
4423,1,626,6,0
4424,1,461,5,0
4425,1,554,6,0
4426,0,137,9,0
4427,1,839,10,0
4428,1,825,6,0
4429,1,277,10,0
4430,1,349,4,1
4431,1,601,8,0
4432,1,933,8,0
4433,1,599,8,1
4434,1,998,9,0
4435,1,589,6,0
4436,1,490,9,0
4437,1,591,7,0
4438,1,541,6,0
4439,1,821,6,0
4440,1,928,7,0
4441,0,397,4,0
4442,1,987,2,0
4443,0,670,8,0
4444,1,857,4,0
4445,1,833,1,0
4446,1,588,8,0
4447,0,825,6,0
4448,1,653,10,0
4449,1,459,7,0
4450,1,570,10,0
4451,1,822,5,0
4452,1,630,4,0
4453,1,142,3,0
4454,0,255,1,0
4455,1,383,7,0
4456,1,346,6,0
4457,1,408,5,1
4458,1,624,2,0
4459,1,573,6,0
4460,0,511,10,0
4461,1,744,7,0
4462,0,970,3,0
4463,1,247,5,0
4464,1,496,1,0
4465,1,685,8,0
4466,1,931,4,0
4467,1,322,5,1
4468,1,176,3,1
4469,1,330,7,1
4470,1,778,3,0
4471,1,770,9,0
4472,1,630,6,0
4473,1,391,3,0
4474,1,892,5,0
4475,1,659,8,0
4476,1,749,9,0
4477,1,367,7,0
4478,1,628,8,0
4479,1,329,8,0
4480,1,128,8,0
4481,1,428,4,0
4482,1,795,1,0
4483,1,755,8,0
4484,1,601,8,1
4485,1,685,9,0
4486,0,765,9,0
4487,1,570,1,0
4488,1,358,6,0
4489,1,579,8,0
4490,1,851,9,0
4491,1,484,3,0
4492,0,352,9,0
4493,1,353,2,0
4494,1,186,6,0
4495,1,412,4,0
4496,1,610,8,0
4497,1,142,8,0
4498,1,151,1,0
4499,1,240,10,0
4500,1,613,3,0
4501,1,988,6,0
4502,1,184,3,0
4503,1,891,10,0
4504,1,972,10,0
4505,1,459,9,0
4506,1,118,3,0
4507,1,659,6,0
4508,1,348,2,0
4509,0,787,5,0
4510,1,794,6,0
4511,1,965,7,0
4512,1,996,4,0
4513,1,275,4,0
4514,1,615,1,0
4515,1,262,1,0
4516,1,118,1,0
4517,0,100,4,0
4518,1,972,6,0
4519,1,520,4,0
4520,0,847,6,0
4521,1,659,8,0
4522,1,262,3,0
4523,0,125,7,0
4524,1,675,8,1
4525,1,829,3,0
4526,1,321,6,0
4527,1,894,10,0
4528,1,854,7,0
4529,1,913,4,1
4530,1,781,8,0
4531,0,210,9,0
4532,1,360,10,0
4533,1,716,6,0
4534,1,158,5,0
4535,1,896,3,0
4536,1,180,7,0
4537,1,748,4,0
4538,1,689,7,0
4539,1,609,7,0
4540,1,121,5,0
4541,1,838,8,0
4542,1,750,9,0
4543,1,648,1,0
4544,1,667,6,0
4545,0,506,6,1
4546,1,908,9,0
4547,1,634,6,0
4548,1,606,10,0
4549,1,534,1,0
4550,1,186,8,0
4551,1,551,3,0
4552,0,683,7,0
4553,1,510,8,0
4554,1,927,9,0
4555,1,145,5,0
4556,1,857,3,0
4557,1,884,8,0
4558,1,753,3,0
4559,1,514,6,1
4560,1,372,7,0
4561,1,122,4,0
4562,1,904,10,0
4563,1,805,7,0
4564,1,596,3,0
4565,1,966,1,0
4566,1,589,6,0
4567,1,537,5,0
4568,1,559,8,0
4569,1,426,3,1
4570,1,887,4,0
4571,1,265,7,0
4572,1,469,1,0
4573,1,220,10,0
4574,1,374,6,0
4575,1,124,8,0
4576,1,188,6,0
4577,1,834,3,0
4578,1,299,6,0
4579,1,995,1,0
4580,1,981,7,0
4581,0,596,10,0
4582,1,628,1,0
4583,1,907,8,0
4584,1,122,8,0
4585,0,376,9,0
4586,1,815,7,0
4587,1,849,8,0
4588,1,510,5,0
4589,1,131,3,0
4590,1,129,6,0
4591,1,301,9,1
4592,1,680,4,0
4593,1,488,9,0
4594,1,231,2,0
4595,1,707,2,0
4596,0,430,5,0
4597,1,146,3,0
4598,1,873,6,0
4599,1,938,3,0
4600,1,757,7,0
4601,1,596,4,0
4602,1,960,8,0
4603,1,968,2,0
4604,1,428,5,1
4605,1,712,5,0
4606,1,639,10,0
4607,0,957,6,0
4608,1,907,1,0
4609,1,586,7,0
4610,1,521,9,1
4611,1,772,7,1
4612,1,926,4,1
4613,1,249,5,1
4614,1,909,8,0
4615,1,554,2,0
4616,1,467,7,0
4617,1,513,1,1
4618,1,409,7,0
4619,1,220,8,0
4620,1,865,3,1
4621,1,200,3,0
4622,1,842,8,0
4623,1,844,7,0
4624,1,799,2,0
4625,0,849,4,0
4626,1,926,8,0
4627,0,291,1,0
4628,1,985,3,0
4629,1,493,5,0
4630,1,347,3,0
4631,1,922,5,1
4632,1,647,3,1
4633,1,677,4,0
4634,1,951,10,0
4635,1,612,7,0
4636,1,484,10,0
4637,1,876,3,0
4638,1,405,3,0
4639,1,711,5,0
4640,0,127,9,0
4641,1,299,6,0
4642,1,861,7,0
4643,0,442,9,0
4644,1,237,8,0
4645,1,772,10,0
4646,1,641,7,0
4647,1,371,3,0
4648,1,619,7,0
4649,1,876,7,0
4650,1,893,10,0
4651,1,166,3,0
4652,1,984,7,1
4653,1,896,9,0
4654,0,942,8,0
4655,1,822,5,0
4656,0,817,9,0
4657,1,647,1,0
4658,1,300,2,0
4659,1,907,8,0
4660,1,514,9,0
4661,1,536,4,0
4662,0,284,3,0
4663,1,351,10,0
4664,1,873,1,0
4665,1,606,3,0
4666,1,790,9,0
4667,1,303,6,0
4668,1,630,5,0
4669,1,473,6,1
4670,1,258,1,0
4671,1,676,10,0
4672,1,735,7,0
4673,1,998,7,0
4674,1,968,5,0
4675,1,136,9,1
4676,1,618,8,0
4677,1,451,6,0
4678,1,595,9,1
4679,0,391,2,0
4680,1,942,7,1
4681,1,707,4,0
4682,1,287,10,0
4683,1,834,8,0
4684,1,225,4,0
4685,1,869,8,0
4686,1,895,3,0
4687,1,191,10,0
4688,1,799,10,1
4689,1,243,1,0
4690,1,373,9,0
4691,1,291,4,1
4692,1,506,3,0
4693,1,373,4,0
4694,1,306,2,0
4695,1,254,8,0
4696,0,329,2,0
4697,1,346,9,0
4698,1,634,4,0
4699,0,667,2,0
4700,1,453,2,0
4701,1,574,1,0
4702,1,737,7,0
4703,1,827,2,0
4704,1,411,9,0
4705,1,404,9,0
4706,1,738,9,0
4707,1,587,8,0
4708,1,229,5,0
4709,1,241,2,0
4710,1,968,5,0
4711,1,111,8,0
4712,1,106,1,0
4713,1,484,2,0
4714,1,671,2,0
4715,1,909,2,0
4716,0,729,4,0
4717,1,209,10,0
4718,1,639,2,0
4719,1,143,6,1
4720,1,807,6,0
4721,1,154,4,0
4722,1,262,7,0
4723,1,807,1,0
4724,1,348,2,0
4725,1,979,9,0
4726,1,391,8,0
4727,1,578,9,0
4728,1,852,4,0
4729,1,572,10,0
4730,1,624,8,0
4731,1,665,10,1
4732,1,576,7,0
4733,1,243,3,0
4734,1,294,6,0
4735,1,932,4,0
4736,1,742,8,0
4737,1,705,10,0
4738,1,290,10,0
4739,1,152,7,0
4740,1,337,3,0
4741,1,932,3,1
4742,1,371,5,0
4743,1,377,9,0
4744,1,595,5,1
4745,1,206,10,0
4746,1,556,8,0
4747,1,353,2,0
4748,1,349,9,0
4749,1,545,7,0
4750,1,810,2,0
4751,1,397,5,0
4752,1,905,10,1
4753,1,505,8,0
4754,1,908,2,0
4755,1,377,8,0
4756,1,791,8,0
4757,0,536,6,0
4758,1,536,5,0
4759,1,142,3,0
4760,1,427,8,0
4761,1,104,4,0
4762,1,699,10,0
4763,1,240,2,1
4764,1,551,5,0
4765,1,675,7,0
4766,1,866,4,0
4767,1,337,5,0
4768,1,228,3,0
4769,0,151,5,0
4770,1,347,7,0
4771,1,406,10,0
4772,1,438,7,0
4773,1,784,1,0
4774,1,355,3,0
4775,1,170,2,0
4776,1,615,9,0
4777,1,342,9,0
4778,1,245,9,0
4779,1,414,9,0
4780,0,602,3,0
4781,1,416,9,0
4782,1,637,10,0
4783,1,408,1,0
4784,1,161,3,0
4785,1,432,9,0
4786,1,572,1,0
4787,1,370,2,0
4788,1,854,1,1
4789,0,306,8,0
4790,1,229,4,0
4791,1,756,9,0
4792,1,570,3,1
4793,0,156,4,0
4794,1,920,1,0
4795,1,656,9,0
4796,1,582,2,1
4797,1,418,1,0
4798,1,657,1,0
4799,1,914,10,0
4800,1,714,9,0
4801,1,850,9,0
4802,1,211,5,0
4803,0,406,2,0
4804,1,855,2,0
4805,1,154,7,0
4806,1,234,7,0
4807,1,586,4,0
4808,1,713,6,1
4809,1,754,1,0
4810,1,826,2,0
4811,1,462,3,0
4812,1,597,1,0
4813,1,687,7,0
4814,1,169,9,0
4815,0,552,7,0
4816,1,399,2,0
4817,1,763,10,1
4818,1,191,2,0
4819,1,992,10,0
4820,1,609,5,0
4821,1,423,5,0
4822,1,211,3,0
4823,0,828,9,0
4824,1,529,3,0
4825,1,838,7,0
4826,1,178,5,1
4827,0,107,4,0
4828,1,866,8,0
4829,1,863,7,0
4830,1,163,7,1
4831,1,710,6,0
4832,1,963,10,0
4833,1,667,5,0
4834,1,205,7,0
4835,1,636,4,0
4836,1,959,5,0
4837,0,476,10,0
4838,1,739,2,0
4839,1,432,9,0
4840,1,587,4,0
4841,1,603,4,0
4842,1,160,4,0
4843,1,695,3,0
4844,1,855,10,0
4845,1,233,5,0
4846,0,419,1,1
4847,1,604,10,0
4848,1,785,6,0
4849,1,748,3,0
4850,1,564,1,0
4851,1,175,4,0
4852,1,729,6,0
4853,1,493,9,0
4854,1,678,9,0
4855,1,104,1,0
4856,0,298,10,0
4857,0,194,4,0
4858,1,402,10,0
4859,1,133,6,0
4860,1,502,10,0
4861,1,731,8,0
4862,0,787,9,0
4863,1,117,6,0
4864,1,476,10,0
4865,1,486,3,0
4866,1,137,5,0
4867,0,764,10,0
4868,1,643,7,0
4869,1,752,10,0
4870,1,994,7,0
4871,1,630,5,0
4872,1,227,6,0
4873,1,549,10,0
4874,1,581,8,1
4875,1,508,1,1
4876,1,865,3,0
4877,1,911,8,0
4878,1,783,9,0
4879,1,236,3,0
4880,1,484,7,0
4881,1,887,3,0
4882,1,417,6,0
4883,1,147,1,0
4884,1,305,9,0
4885,1,715,3,0
4886,1,246,4,0
4887,1,600,4,0
4888,1,210,6,0
4889,1,913,6,0
4890,1,660,6,0
4891,1,430,10,0
4892,1,876,6,0
4893,1,813,2,1
4894,1,590,5,1
4895,1,241,3,0
4896,1,777,9,0
4897,1,479,4,0
4898,1,138,10,0
4899,1,847,1,0
4900,1,811,2,0
4901,1,728,9,0
4902,1,607,4,0
4903,1,292,4,0
4904,0,226,5,0
4905,1,786,5,0
4906,1,985,10,0
4907,1,178,4,0
4908,1,764,7,0
4909,1,349,7,0
4910,1,622,4,0
4911,1,836,2,0
4912,1,165,5,0
4913,1,339,4,1
4914,0,505,6,0
4915,1,422,1,0
4916,0,459,7,0
4917,1,150,4,0
4918,1,160,1,0
4919,1,691,7,0
4920,0,121,1,0
4921,1,420,3,0
4922,1,754,4,0
4923,1,270,6,0
4924,1,686,2,0
4925,1,787,7,0
4926,1,263,4,1
4927,1,919,4,0
4928,1,784,10,0
4929,1,763,9,0
4930,1,281,1,0
4931,1,811,5,0
4932,1,141,8,0
4933,1,858,4,0
4934,1,434,1,0
4935,1,477,4,0
4936,1,667,6,1
4937,1,832,5,0
4938,0,561,8,0
4939,1,175,5,1
4940,1,487,8,0
4941,1,835,4,0
4942,1,102,7,0
4943,1,704,7,0
4944,1,591,5,1
4945,0,150,8,0
4946,1,196,3,0
4947,1,820,10,0
4948,1,505,8,0
4949,1,481,6,1
4950,1,651,3,0
4951,1,519,5,0
4952,1,377,3,0
4953,0,305,8,0
4954,1,360,7,0
4955,1,677,9,0
4956,1,425,1,0
4957,1,579,9,1
4958,0,301,5,0
4959,1,352,1,0
4960,1,621,7,1
4961,1,134,5,0
4962,1,966,10,0
4963,1,139,10,0
4964,1,772,4,0
4965,1,696,4,0
4966,1,140,9,0
4967,0,581,7,0
4968,1,582,4,0
4969,1,698,2,0
4970,1,797,9,0
4971,1,210,8,0
4972,1,837,2,0
4973,1,851,2,0
4974,0,852,2,0
4975,1,310,1,0
4976,1,713,2,0
4977,1,179,6,0
4978,1,986,2,0
4979,1,158,3,0
4980,1,389,9,0
4981,1,972,2,0
4982,1,247,4,0
4983,1,444,4,0
4984,1,624,8,0
4985,1,381,3,0
4986,1,518,7,0
4987,1,259,7,0
4988,1,360,1,0
4989,1,979,1,0
4990,1,735,10,1
4991,1,157,5,0
4992,0,449,4,0
4993,1,579,3,0
4994,1,492,9,0
4995,0,665,9,0
4996,1,742,1,0
4997,1,163,6,1
4998,1,438,9,0
4999,1,631,9,0
5000,1,844,8,1
5001,1,619,5,0
5002,1,341,5,0
5003,1,621,3,0
5004,1,215,8,1
5005,1,942,8,0
5006,1,381,9,0
5007,1,376,4,0
5008,1,500,4,0
5009,1,915,10,0
5010,1,448,2,0
5011,1,184,5,0
5012,1,609,9,0
5013,1,285,3,0
5014,1,509,5,1
5015,1,888,9,0
5016,1,887,4,0
5017,1,382,3,0
5018,1,246,2,0
5019,1,665,7,0
5020,1,649,7,1
5021,0,192,5,0
5022,1,905,4,0
5023,1,173,2,0
5024,1,976,5,0
5025,1,641,4,0
5026,1,345,3,0
5027,1,482,6,0
5028,1,292,4,0
5029,1,683,6,0
5030,1,276,10,0
5031,1,129,7,0
5032,0,200,10,0
5033,1,937,9,0
5034,1,635,9,0
5035,1,218,9,0
5036,1,589,6,0
5037,1,793,10,0
5038,1,281,3,0
5039,1,735,10,0
5040,1,459,1,0
5041,1,129,10,0
5042,1,871,3,0
5043,1,554,5,0
5044,0,871,10,0
5045,1,890,10,0
5046,1,894,10,0
5047,1,934,1,0
5048,1,340,5,0
5049,1,708,2,0
5050,1,147,2,0
5051,0,703,1,0
5052,1,416,10,1
5053,1,322,5,0
5054,1,378,8,0
5055,1,910,9,0
5056,1,511,2,0
5057,1,723,5,0
5058,1,419,2,0
5059,1,360,4,0
5060,1,100,9,0
5061,1,320,3,0
5062,1,893,10,0
5063,1,903,9,0
5064,1,574,10,0
5065,1,453,5,0
5066,1,444,4,0
5067,1,487,5,0
5068,1,235,5,0
5069,1,681,3,0
5070,1,927,10,0
5071,1,140,1,1
5072,1,188,8,0
5073,1,451,9,0
5074,1,686,1,0
5075,1,225,4,0
5076,1,932,7,0
5077,1,977,1,0
5078,1,360,8,0
5079,1,835,8,0
5080,1,203,8,0
5081,1,960,7,0
5082,1,769,1,0
5083,1,633,10,0
5084,0,805,1,0
5085,1,135,1,0
5086,1,237,1,0
5087,1,339,4,0
5088,1,475,9,0
5089,1,466,2,0
5090,1,473,10,0
5091,0,474,1,0
5092,1,264,9,0
5093,1,276,4,0
5094,1,211,2,0
5095,1,877,4,0
5096,1,540,2,0
5097,1,175,4,0
5098,1,306,4,0
5099,1,346,1,0
5100,1,553,6,1
5101,1,807,4,0
5102,1,449,6,0
5103,1,405,10,1
5104,1,228,10,0
5105,1,741,4,0
5106,1,541,1,0
5107,1,566,9,0
5108,1,577,7,0
5109,1,979,2,0
5110,1,308,9,0
5111,1,797,5,0
5112,1,123,9,0
5113,1,914,2,0
5114,1,548,8,0
5115,1,751,8,0
5116,1,816,2,0
5117,1,382,1,0
5118,1,406,3,0
5119,0,745,8,0
5120,1,421,2,1
5121,1,677,6,0
5122,0,635,4,0
5123,1,272,10,0
5124,1,952,7,0
5125,1,140,6,1
5126,1,204,3,1
5127,1,310,9,0
5128,1,784,4,0
5129,1,572,4,0
5130,1,894,7,0
5131,1,446,2,0
5132,1,414,6,0
5133,1,705,3,0
5134,1,633,6,0
5135,1,257,10,1
5136,1,905,7,0
5137,0,625,2,0
5138,1,524,7,0
5139,1,696,6,0
5140,1,642,4,0
5141,0,328,6,0
5142,1,223,10,0
5143,1,916,7,0
5144,1,232,4,0
5145,1,586,2,0
5146,1,261,2,0
5147,1,549,2,0
5148,1,914,1,0
5149,1,323,4,0
5150,1,121,3,0
5151,1,534,7,0
5152,1,493,9,0
5153,1,672,9,0
5154,1,679,9,0
5155,1,104,4,0
5156,1,919,6,0
5157,1,481,2,1
5158,1,537,10,0
5159,1,937,3,0
5160,1,305,8,0
5161,1,831,5,1
5162,1,435,9,0
5163,1,657,4,0
5164,1,255,5,0
5165,1,580,1,0
5166,1,424,8,1
5167,1,853,5,0
5168,1,848,3,0
